5478	Eight Legged Freaks	2002	5.5	5.0	2.5	2.6
5479	K-19: The Widowmaker	2002	6.1	6.3	3.0	3.2
5480	Stuart Little 2	2002	6.9	6.9	2.7	2.6
5481	Austin Powers in Goldmember	2002	5.8	5.8	3.0	3.0
5482	Country Bears, The	2002	4.3	4.2	2.7	1.9
5483	Kid Stays In the Picture, The	2002	0.0	0.0	0.0	3.6
5484	Happy Times (Xingfu Shiguang)	2000	6.4	6.7	3.7	3.4
5485	Tadpole	2002	6.7	6.7	3.2	3.3
5486	Who Is Cletis Tout?	2001	4.3	4.4	3.1	3.2
5487	Harry and Walter Go to New York	1976	5.9	0.0	3.3	2.4
5488	Merchant of Four Seasons, The (Der Handler der vier Jahreszeiten)	1972	7.9	0.0	0.0	3.2
5489	Nosferatu the Vampyre (Nosferatu: Phantom der Nacht)	1979	7.6	0.0	3.7	3.7
5490	Big Bus, The	1976	5.9	0.0	0.0	2.7
5491	Eddy Duchin Story, The	1956	0.0	0.0	0.0	3.4
5492	Fathom	1967	5.0	0.0	0.0	2.7
5493	In Like Flint	1967	6.2	0.0	3.3	3.3
5494	Earth Trembles, The (La Terra Trema)	1948	8.5	0.0	0.0	3.4
5495	Modesty Blaise	1966	0.0	0.0	0.0	2.7
5496	Ossessione	1943	8.2	0.0	3.9	3.9
5497	Our Man Flint	1965	6.6	0.0	0.0	3.3
5498	Red Beard (Akahige)	1965	7.8	0.0	4.3	4.1
5499	Robin and Marian	1976	8.9	8.6	3.7	3.2
5500	Top Secret!	1984	6.4	0.0	3.4	3.6
5501	Master of Disguise, The	2002	2.2	2.2	2.3	1.8
5502	Signs	2002	6.8	5.9	3.2	3.3
5503	Last Kiss, The (L' Ultimo bacio)	2001	6.4	6.4	3.8	3.3
5504	Spy Kids 2: The Island of Lost Dreams	2002	6.6	6.7	2.6	2.6
5505	Good Girl, The	2002	0.0	0.0	0.0	3.4
5506	Blood Work	2002	5.6	6.3	3.0	3.1
5507	XXX (Triple X)	2002	5.6	5.0	3.2	2.8
5508	24 Hour Party People	2002	0.0	0.0	0.0	3.6
5509	Biggie and Tupac	2002	6.7	5.9	3.8	3.0
5510	Chateau, The	2001	5.3	5.0	2.7	2.3
5511	Pandora's Box	2002	8.5	8.1	4.1	2.4
5512	Secret Ballot (Raye Makhfi)	2001	7.0	6.8	3.4	2.9
5513	Martin Lawrence Live: Runteldat	2002	5.0	5.6	3.8	2.4
5514	Lan Yu	2001	6.2	6.1	3.9	2.6
5515	Songs From the Second Floor (Sanger fran andra vaningen)	2000	7.4	8.0	4.2	3.7
5516	Read My Lips (Sur mes levres)	2001	7.8	8.1	3.8	3.7
5517	Nightcap (Merci Pour le Chocolat)	2000	7.2	7.8	3.5	2.9
5518	Beau Pere (a.k.a. Stepfather) (Beau-pere)	1981	6.6	0.0	3.5	3.1
5519	Change of Habit	1969	4.0	0.0	0.0	2.6
5520	Matter of Taste, A (Une affaire de Gout)	2000	0.0	0.0	0.0	3.1
5521	Principal, The	1987	5.8	0.0	3.7	2.7
5522	Rollerball	1975	6.0	0.0	3.2	3.2
5523	Adventures of Pluto Nash, The	2002	2.7	2.2	2.0	2.1
5524	Blue Crush	2002	5.0	5.0	3.2	3.0
5525	Mostly Martha (Bella Martha)	2001	7.2	7.0	4.0	3.9
5526	Isle, The (Seom)	2000	6.2	7.0	3.7	3.5
5527	Possession	2002	0.0	0.0	2.9	3.3
5528	One Hour Photo	2002	0.0	0.0	0.0	3.3
5529	Serving Sara	2002	3.0	3.1	2.4	2.4
5530	Simone (S1m0ne)	2002	5.8	5.0	2.8	2.8
5531	Undisputed	2002	5.5	6.1	3.2	2.9
5532	Amy's O (a.k.a. Amy's Orgasm)	2001	4.4	5.4	2.8	2.7
5533	Children On Their Birthdays	2002	0.0	0.0	3.3	3.3
5534	Hush!	2001	3.4	3.2	2.9	2.7
5535	How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tue mon Pere)	2001	0.0	0.0	0.0	2.9
5536	Hybrid	2000	\N	\N	\N	3.3
5537	Satin Rouge	2002	6.9	7.1	3.5	2.9
5538	Care Bears Movie, The	1985	0.0	0.0	0.0	2.3
5539	Care Bears Movie II: A New Generation	1986	0.0	0.0	0.0	2.1
5540	Clash of the Titans	1981	5.8	0.0	3.4	3.3
5541	Hot Shots!	1991	6.5	0.0	3.0	3.1
5542	Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. La Invasion de los Zombies Atomicos) (Incubo sulla citta contaminata)	1980	0.0	0.0	0.0	2.4
5543	Swarm, The	1978	0.0	0.0	0.0	1.9
5544	Time After Time	1979	7.2	0.0	3.5	3.6
5545	Unearthly, The	1957	0.0	0.0	0.0	1.9
5546	976-EVIL	1989	0.0	0.0	0.0	1.9
5547	Camilla	1994	5.2	0.0	3.0	2.2
5548	Down and Out in Beverly Hills	1986	6.8	0.0	2.9	3.0
5549	Flaming Star	1960	7.3	0.0	0.0	2.8
5550	Love Me Tender	1956	5.4	0.0	0.0	2.6
5551	Return of the Vampire, The	1944	5.3	0.0	0.0	2.5
5552	Revenge of Frankenstein, The	1958	6.2	0.0	0.0	3.0
5553	Stakeout	1987	6.5	0.0	2.9	3.1
5554	Wild in the Country	1961	5.8	0.0	0.0	2.5
5555	Wolfen	1981	5.8	0.0	3.0	3.1
5556	FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com)	2002	2.6	3.0	2.3	1.8
5557	Slap Her... She's French	2002	4.7	0.0	2.9	2.2
5558	Love and a Bullet	2002	0.0	0.0	0.0	2.6
5559	Mad Love (Juana la Loca)	2001	5.3	5.6	3.6	2.6
5560	A Nous La Liberte (A nous la Liberte)	1931	8.3	0.0	3.7	3.7
5561	True Colors	1991	5.0	0.0	3.0	3.2
5562	Snipes	2001	5.7	4.6	3.6	2.6
5563	City by the Sea	2002	5.8	5.8	2.9	3.0
5564	Swimfan	2002	3.9	4.3	2.5	2.2
5565	Dogwalker, The	2002	\N	\N	\N	2.0
5566	Heartbreak Hospital	2002	\N	\N	\N	2.6
5567	Incubus, The	1981	0.0	0.0	0.0	2.3
5568	Johnny Dangerously	1984	5.0	0.0	3.2	3.2
5569	Last House on the Left, The	1972	4.9	4.5	2.7	3.0
5570	Thesis (Tesis)	1996	6.8	0.0	0.0	3.8
5571	Pinochet Case, The (Le Cas Pinochet)	2001	\N	\N	\N	2.5
5572	Barbershop	2002	6.3	6.4	3.1	3.3
5573	Stealing Harvard	2002	3.2	3.2	2.7	2.4
5574	Transporter, The	2002	5.6	5.1	3.5	3.2
5575	Alias Betty (Betty Fisher et autres histoires)	2001	7.2	7.3	3.4	3.3
5576	Children of the Century, The (Les Enfants du siecle)	1999	5.2	5.4	3.6	2.2
5577	Igby Goes Down	2002	6.9	6.9	3.4	3.6
5579	Quitting (Zuotian)	2001	\N	\N	\N	2.7
5580	Aspen Extreme	1993	3.8	0.0	2.9	2.4
5581	Betsy's Wedding	1990	5.3	0.0	2.8	2.9
5582	Captain Ron	1992	4.2	0.0	2.7	2.5
5583	Devil Bat, The	1940	5.6	0.0	0.0	2.3
5584	Ernest Goes to Jail	1990	3.8	0.0	0.0	2.1
5585	Ernest Scared Stupid	1991	3.2	0.0	0.0	2.1
5586	Gypsy Moths, The	1969	0.0	0.0	0.0	3.0
5587	Hills Have Eyes Part II, The	1985	3.2	3.6	2.9	1.9
5588	Hills Have Eyes, The	1977	5.3	5.0	3.1	3.0
5589	Indian Summer	1993	6.7	0.0	3.2	3.1
5590	Mack, The	1973	0.0	0.0	0.0	3.4
5591	Monkey Trouble	1994	5.6	0.0	2.5	2.3
5592	Monster in the Closet	1986	0.0	0.0	0.0	2.3
5593	No Way to Treat a Lady	1968	7.8	0.0	0.0	3.5
5595	Shock Waves	1977	0.0	0.0	0.0	2.8
5596	Spaced Invaders	1990	3.3	0.0	2.7	2.4
5597	Suburban Commando	1991	3.7	0.0	2.3	2.0
5598	Surf Ninjas	1993	3.3	0.0	3.1	2.1
5599	Tabu: A Story of the South Seas	1931	8.2	0.0	3.8	3.8
5600	Wanderers, The	1979	6.8	0.0	0.0	3.4
5601	Yearling, The	1946	8.4	0.0	0.0	3.6
5602	Ladykillers, The	1955	6.1	5.8	2.8	3.8
5603	Lavender Hill Mob, The	1951	8.2	0.0	0.0	4.0
5604	Man in the White Suit, The	1951	8.4	0.0	0.0	3.9
5605	Ratcatcher	1999	\N	\N	\N	3.7
5606	Society	1989	5.2	0.0	0.0	3.0
5607	Son of the Bride (El Hijo de la novia)	2001	7.3	6.8	4.2	3.8
5608	Experiment, The (Das Experiment)	2001	6.6	5.9	3.9	3.9
5609	Ballistic: Ecks vs. Sever	2002	2.6	2.4	2.2	2.0
5610	Banger Sisters, The	2002	5.3	5.1	2.7	2.7
5611	Four Feathers, The	2002	5.4	5.6	3.2	3.0
5612	Trapped	2002	4.1	4.0	3.1	3.0
5613	8 Women (8 femmes)	2002	6.9	6.8	3.6	3.4
5614	His Secret Life (Le Fate ignoranti)	2001	6.5	6.9	4.1	3.4
5615	Invincible	2001	6.4	6.2	3.6	3.0
5616	Mesmerist, The	2002	0.0	0.0	0.0	2.2
5617	Secretary	2002	6.7	6.5	3.7	3.8
5618	Spirited Away (Sen to Chihiro no kamikakushi)	2001	8.5	8.7	4.1	4.2
5619	Trials of Henry Kissinger, The	2002	7.2	7.8	3.6	3.7
5620	Sweet Home Alabama	2002	5.2	5.1	3.3	3.1
5621	Tuxedo, The	2002	4.4	4.1	2.6	2.5
5622	Charly	2002	0.0	0.0	0.0	3.5
5623	Crazy as Hell	2002	5.3	4.6	3.2	2.6
5624	Just a Kiss	2002	7.4	0.0	3.7	2.8
5625	Moonlight Mile	2002	6.4	6.2	3.4	3.4
5626	Shanghai Ghetto	2002	6.8	6.7	3.6	3.8
5627	Skins	2002	5.9	5.6	4.1	3.6
5628	Wasabi	2001	5.1	5.5	3.5	3.3
5629	Jonah: A VeggieTales Movie	2002	5.8	6.1	3.4	3.1
5630	Red Dragon	2002	6.4	5.9	3.4	3.5
5631	Between Strangers	2002	4.3	0.0	3.3	2.4
5632	Bloody Sunday	2002	7.9	8.2	4.0	3.8
5633	Heaven	2002	6.7	6.4	3.7	3.6
5634	Pipe Dream	2002	6.4	6.6	2.8	3.2
5635	Man from Elysian Fields, The	2001	5.9	5.6	3.3	3.4
5636	Welcome to Collinwood	2002	5.9	6.0	3.2	3.0
5637	Flirting	1991	7.4	8.5	3.3	3.8
5638	Godzilla vs. Mothra (Mosura tai Gojira)	1964	6.7	0.0	0.0	2.8
5639	Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaiju Daishingeki)	1969	4.8	0.0	2.7	2.4
5640	Godzilla, King of the Monsters!	1956	6.9	0.0	3.6	3.3
5641	Moderns, The	1988	8.9	8.2	4.2	3.3
5642	Onion Field, The	1979	8.2	0.0	0.0	3.7
5643	Powaqqatsi	1988	6.8	0.0	3.9	3.7
5644	Pride of the Yankees, The	1942	7.4	0.0	3.9	3.8
5645	Texasville	1990	5.6	4.5	2.9	3.1
5646	Valmont	1989	7.7	6.5	3.7	3.6
5647	Ernest Goes to Africa	1997	0.0	0.0	0.0	1.4
5648	Ernest in the Army	1998	3.0	0.0	0.0	1.5
5649	Horror of Dracula (Dracula)	1958	7.5	0.0	3.6	3.5
5650	Strange Brew	1983	6.5	0.0	3.4	3.6
5651	Incredible Mr. Limpet, The	1964	5.3	0.0	0.0	3.2
5652	Claire of the Moon	1992	\N	\N	\N	2.2
5653	Django	1966	5.7	5.2	3.4	3.6
5654	Django 2: Django Strikes Again	1987	\N	\N	\N	3.0
5655	Fan, The	1981	4.8	5.3	2.8	2.7
5656	Festival in Cannes	2001	6.1	6.0	2.8	3.3
5657	Flashback	1990	4.9	0.0	3.0	3.0
5658	Hanky Panky	1982	4.8	0.0	0.0	2.4
5659	Rocking Horse Winner, The	1950	7.7	0.0	0.0	3.3
5660	Seance on a Wet Afternoon	1964	7.2	0.0	0.0	3.7
5661	Shamus	1973	5.0	0.0	3.0	2.6
5662	Wrong Guy, The	1997	0.0	0.0	3.6	3.3
5663	Below	2002	6.5	6.1	3.4	3.1
5664	Brown Sugar	2002	6.2	6.5	3.8	3.0
5665	Knockaround Guys	2002	4.3	4.2	3.1	2.9
5666	Rules of Attraction, The	2002	5.3	4.9	3.2	3.3
5667	Tuck Everlasting	2002	6.3	6.2	3.3	3.2
5668	White Oleander	2002	6.5	6.0	3.5	3.5
5669	Bowling for Columbine	2002	8.2	7.7	3.5	3.9
5670	Comedian	2002	6.8	6.9	3.4	3.6
5671	On Guard (Le Bossu)	1997	7.0	7.0	3.7	3.3
5672	Pokemon 4 Ever (a.k.a. Pokemon 4: The Movie)	2002	3.5	3.1	3.2	1.2
5673	Punch-Drunk Love	2002	7.4	7.4	3.2	3.5
5674	Safe Conduct (Laissez-Passer)	2002	\N	\N	\N	2.8
5675	Swept Away	2002	2.8	3.0	2.2	1.6
5676	Young Unknowns, The	2000	4.0	4.0	2.6	2.3
5677	Abandon	2002	4.3	4.1	2.7	2.5
5678	Formula 51	2002	4.3	3.9	3.1	3.0
5679	Ring, The	2002	6.6	6.3	3.0	3.5
5680	Auto Focus	2002	6.7	6.9	3.2	3.3
5681	Fidel	2001	7.4	7.8	4.1	3.5
5682	Grey Zone, The	2001	7.0	6.7	3.5	3.7
5683	Hansel & Gretel	2002	3.2	0.0	3.1	3.3
5684	Naqoyqatsi	2002	5.8	5.8	3.7	3.2
5685	Real Women Have Curves	2002	6.8	7.2	3.6	3.5
5686	Russian Ark (Russkiy Kovcheg)	2002	7.8	8.3	3.9	3.2
5687	Take Care of My Cat (Goyangileul butaghae)	2001	6.8	6.5	3.7	3.2
5688	Tully	2000	6.9	6.8	3.6	3.6
5689	Billy Bathgate	1991	5.2	0.0	2.8	2.9
5690	Grave of the Fireflies (Hotaru no haka)	1988	8.9	0.0	4.3	4.1
5691	Jason Goes to Hell: The Final Friday	1993	4.1	0.0	2.8	2.0
5692	Mechanic, The	1972	0.0	0.0	3.5	3.3
5693	Saturday Night Fever	1977	7.4	0.0	3.1	3.3
5694	Staying Alive	1983	3.0	2.8	3.3	2.2
5695	To the Devil a Daughter	1976	4.0	0.0	3.1	2.4
5696	Urban Cowboy	1980	6.5	0.0	0.0	3.1
5697	Terror Train	1980	4.6	0.0	2.9	2.2
5698	Times Square	1980	0.0	0.0	3.6	3.1
5699	Tom Horn	1980	0.0	0.0	0.0	3.3
5700	Puma Man, The (a.k.a. The Pumaman) (L'Uomo Puma)	1980	\N	\N	\N	1.3
5701	Up the Academy	1980	0.0	0.0	3.2	1.8
5702	When Time Ran Out... (a.k.a. The Day the World Ended)	1980	0.0	0.0	0.0	2.0
5703	Wholly Moses	1980	0.0	0.0	0.0	2.3
5704	Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning)	1980	\N	\N	\N	2.2
5705	Xanadu	1980	4.5	0.0	3.0	2.4
5706	...All the Marbles (a.k.a. The California Dolls)	1981	0.0	0.0	0.0	2.2
5707	Absence of Malice	1981	6.6	6.6	3.3	3.6
5708	All Night Long	1981	0.0	0.0	0.0	2.3
5709	Amateur, The	1981	3.9	0.0	3.0	3.2
5710	Banana Joe	1981	0.0	0.0	0.0	2.9
5711	Marianne & Juliane (Die Bleierne Zeit)	1981	0.0	0.0	0.0	3.6
5712	Blow Out	1981	7.5	7.1	3.6	3.5
5713	Boogens, The	1981	\N	\N	\N	3.0
5714	Buddy Buddy	1981	5.4	6.2	2.8	2.8
5715	Burning, The	1981	6.8	6.2	3.4	2.6
5716	Butterfly	1982	4.8	3.8	3.6	2.2
5717	Make Them Die Slowly (Cannibal Ferox)	1981	0.0	0.0	0.0	2.5
5718	Carbon Copy	1981	0.0	0.0	0.0	2.2
5719	Charlie Chan and the Curse of the Dragon Queen	1981	5.5	0.0	0.0	2.4
5720	Friend Is a Treasure, A (a.k.a. Who Finds a Friend Finds a Treasure) (Chi Trova Un Amico, Trova un Tesoro)	1981	\N	\N	\N	2.6
5721	Chosen, The	1982	5.6	0.0	3.8	3.7
5722	Goat, The (a.k.a. Knock On Wood) (La Chevre)	1981	0.0	0.0	0.0	3.6
5723	Continental Divide	1981	6.2	0.0	3.0	3.0
5724	Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship)	1981	0.0	0.0	0.0	1.5
5725	Man of Iron (Czlowiek z Zelaza)	1981	0.0	0.0	0.0	3.3
5726	Dead & Buried	1981	6.2	0.0	0.0	3.1
5727	Deadly Blessing	1981	4.4	0.0	0.0	2.7
5728	Death Hunt	1981	0.0	0.0	3.5	2.9
5729	Endless Love	1981	3.9	0.0	0.0	2.0
5730	Enter the Ninja (a.k.a. Ninja I)	1981	0.0	0.0	0.0	2.4
5731	Entity, The	1981	0.0	0.0	0.0	2.8
5732	Eye of the Needle	1981	6.5	0.0	3.4	3.7
5733	Eyewitness (a.k.a. The Janitor)	1981	0.0	0.0	0.0	3.1
5734	Faces of Death 2	1981	0.0	0.0	0.0	1.5
5735	Faces of Death	1978	\N	\N	\N	1.8
5736	Faces of Death 3	1985	0.0	0.0	0.0	1.4
5737	Faces of Death 4	1990	0.0	0.0	0.0	1.4
5738	Faces of Death 5	1996	0.0	0.0	0.0	1.3
5739	Faces of Death 6	1996	0.0	0.0	0.0	1.2
5740	Faces of Death: Fact or Fiction?	1999	2.6	0.0	0.0	1.3
5741	Woman Next Door, The (La Femme d'a cote)	1981	7.7	0.0	3.8	3.3
5742	First Monday in October	1981	0.0	0.0	0.0	3.0
5743	Fort Apache, the Bronx	1981	6.6	0.0	3.2	3.2
5744	Four Friends (a.k.a. Georgia's Friends)	1981	6.9	0.0	3.6	3.1
5745	Four Seasons, The	1981	7.9	0.0	0.0	3.5
5746	Galaxy of Terror (a.k.a. Quest)	1981	5.1	0.0	0.0	2.0
5747	Gallipoli	1981	7.4	0.0	3.6	3.9
5748	Inquisitor, The (a.k.a. Under Suspicion) (Garde a Vue)	1981	\N	\N	\N	3.4
5749	Ghost Story	1981	7.8	0.0	0.0	3.1
5750	Going Ape!	1981	0.0	0.0	0.0	2.3
5751	Goodbye Pork Pie	1981	\N	\N	\N	3.4
5752	Gregory's Girl	1981	7.7	0.0	3.7	3.8
5753	Who Pulled the Plug? (Gota Kanal)	1981	0.0	0.0	0.0	2.8
5754	Hand, The	1981	8.8	8.5	4.1	2.3
5755	Happy Birthday to Me	1981	5.2	0.0	0.0	2.1
5756	Heartbeeps	1981	1.6	0.0	0.0	2.1
5757	History of Kim Skov (Historien om Kim Skov)	1981	\N	\N	\N	2.8
5758	Horror Planet (a.k.a. Inseminoid)	1981	\N	\N	\N	1.6
5759	Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up)	1981	0.0	0.0	0.0	3.4
5760	Lady Chatterley's Lover	1981	0.0	0.0	0.0	2.9
5761	Legend of the Lone Ranger, The	1981	0.0	0.0	0.0	2.5
5762	Lili Marleen	1981	5.8	0.0	3.8	3.4
5763	Lola	1981	8.1	0.0	3.9	3.7
5764	Looker	1981	4.4	0.0	3.2	3.0
5765	Looney, Looney, Looney Bugs Bunny Movie, The	1981	0.0	0.0	0.0	3.3
5766	Madman	1981	0.0	0.0	3.0	1.9
5767	Teddy Bear (Mis)	1981	0.0	0.0	0.0	3.6
5768	Modern Problems	1981	0.0	0.0	0.0	2.6
5769	Modern Romance	1981	6.4	0.0	3.6	3.6
5770	Ms. 45 (a.k.a. Angel of Vengeance)	1981	6.9	0.0	0.0	3.3
5771	My Bloody Valentine	1981	5.7	5.2	3.1	2.2
5772	My Dinner with Andre	1981	7.1	0.0	4.0	3.8
5773	Neighbors	1981	7.0	6.4	3.3	2.7
5774	Night of the Zombies (a.k.a. Batallion of the Living Dead)	1981	0.0	0.0	0.0	2.1
5775	Night the Lights Went Out in Georgia, The	1981	0.0	0.0	0.0	2.6
5776	Only When I Laugh	1981	4.9	0.0	3.1	3.2
5777	Pennies from Heaven	1981	7.0	4.3	3.3	3.2
5778	Pieces (a.k.a. One Thousand Cries Has the Night)	1981	8.2	6.5	3.9	2.3
5779	Piranha II: The Spawning	1981	3.4	0.0	2.0	1.6
5780	Polyester	1981	7.1	0.0	0.0	3.6
5781	Private Lessons	1981	2.7	0.0	2.9	2.6
5782	Professional, The (Le Professionnel)	1981	0.0	0.0	0.0	4.1
5783	Derrida	2002	6.7	7.2	3.3	3.4
5784	Ghost Ship	2002	3.8	3.5	2.9	2.5
5785	Jackass: The Movie	2002	5.1	4.1	3.4	3.0
5786	Paid in Full	2002	5.8	5.7	4.3	3.1
5787	Truth About Charlie, The	2002	4.8	4.9	2.7	2.6
5788	All or Nothing	2002	7.1	6.8	3.8	3.7
5789	All the Queen's Men	2001	3.3	2.8	3.1	2.3
5790	Food of Love (Manjar de Amor)	2002	5.3	5.4	3.0	2.2
5791	Frida	2002	6.9	6.8	3.7	3.8
5792	Roger Dodger	2002	7.4	7.4	3.6	3.6
5793	Time Changer	2002	3.9	0.0	3.6	1.9
5794	Good Work (Beau travail)	1999	7.6	0.0	3.9	3.4
5795	Big Knife, The	1955	0.0	0.0	0.0	3.8
5796	Casino Royale	1967	7.8	7.8	3.9	2.9
5797	Company of Wolves, The	1984	6.5	0.0	3.5	3.4
5798	Escanaba in da Moonlight	2001	0.0	0.0	0.0	3.2
5799	Exodus	1960	6.0	0.0	3.6	3.7
5800	How to Murder Your Wife	1965	5.9	0.0	0.0	3.5
5801	Russians Are Coming, the Russians Are Coming, The	1966	6.8	0.0	3.5	3.6
5802	World of Henry Orient, The	1964	7.6	0.0	0.0	3.6
5803	I Spy	2002	0.0	0.0	0.0	2.8
5804	Santa Clause 2, The	2002	5.6	5.4	2.9	2.6
5805	Besotted	2001	\N	\N	\N	0.5
5806	Blackboards (Takhte Siah)	2000	6.8	7.1	3.6	3.0
5807	Love In the Time of Money	2002	4.2	3.1	3.0	2.0
5808	Weight of Water, The	2000	5.1	5.3	3.0	2.8
5809	Femme Fatale	2002	5.4	5.5	2.9	3.1
5810	8 Mile	2002	6.7	7.2	3.1	3.3
5811	Etoiles: Dancers of the Paris Opera Ballet (Tout Pres des etoiles)	2001	6.1	6.0	4.4	3.9
5812	Far from Heaven	2002	8.1	8.4	3.6	3.8
5813	God is Great, I'm Not (Dieu est grand, je suis toute petite)	2001	4.5	4.1	3.0	2.6
5814	Rising Place, The	2002	4.3	3.2	3.6	3.5
5815	Half Past Dead	2002	\N	\N	\N	2.2
5816	Harry Potter and the Chamber of Secrets	2002	7.1	6.6	3.6	3.6
5817	Ararat	2002	6.4	6.3	3.6	3.6
5818	Crime of Father Amaro, The (El Crimen del Padre Amaro)	2002	6.2	6.3	3.7	3.4
5819	Interview with the Assassin	2002	6.5	6.1	3.3	3.1
5820	Standing in the Shadows of Motown	2002	7.5	7.5	4.0	3.9
5821	Way Home, The (Jibeuro)	2002	6.6	6.5	4.2	3.4
5822	Mutant Action (Accion Mutante)	1993	0.0	0.0	0.0	2.7
5823	Eyes of an Angel	1991	0.0	0.0	0.0	3.0
5824	Liberty Stands Still	2002	0.0	0.0	0.0	2.8
5825	Life and Death of Colonel Blimp, The	1943	8.7	0.0	4.2	4.2
5826	Rio Grande	1950	6.7	0.0	0.0	3.5
5827	Young Americans, The	1993	\N	\N	\N	2.8
5828	Blackrock	1997	8.2	0.0	3.9	3.4
5829	Men with Brooms	2002	5.6	0.0	3.1	3.1
5830	Mysterious Island	1961	6.2	0.0	0.0	3.6
5831	Soul Assassin	2001	0.0	0.0	0.0	2.4
5832	Left Behind II: Tribulation Force	2002	0.0	0.0	0.0	2.4
5833	Dog Soldiers	2002	6.8	0.0	0.0	3.3
5834	Fingers	1978	8.4	7.9	3.6	3.3
5835	Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg)	1990	\N	\N	\N	3.3
5836	Houseboat	1958	5.5	0.0	0.0	3.4
5837	Legion of the Dead	2000	0.0	0.0	0.0	1.6
5838	Madame Bovary	1991	6.4	0.0	3.3	3.2
5839	My Father's Glory (Gloire de mon Pere)	1990	7.5	0.0	3.9	4.0
5840	My Mother's Castle (Le Chateau de ma mere)	1990	7.4	0.0	4.0	4.0
5841	Return to the Blue Lagoon	1991	1.9	0.0	2.8	2.0
5842	Too Beautiful for You (Trop belle pour toi)	1989	0.0	0.0	3.5	3.1
5843	Toy Soldiers	1991	4.4	0.0	3.0	3.0
5844	Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation)	1981	0.0	0.0	0.0	3.0
5845	Pursuit of D.B. Cooper, The (a.k.a. Pursuit)	1981	0.0	0.0	0.0	3.1
5846	Raggedy Man	1981	6.5	0.0	3.3	3.3
5847	Ragtime	1981	7.3	0.0	3.5	3.7
5848	Rich and Famous	1981	4.9	0.0	3.0	3.0
5849	I'm Starting From Three (Ricomincio da Tre)	1981	\N	\N	\N	4.7
5850	Road Games	1981	\N	\N	\N	3.6
5851	Rollover	1981	0.0	0.0	0.0	2.3
5852	Saturday the 14th	1981	3.4	0.0	0.0	2.4
5853	Scanners	1981	6.8	0.0	3.2	3.2
5854	Sharky's Machine	1981	6.2	0.0	3.0	2.9
5855	Shock Treatment	1981	5.3	0.0	0.0	2.3
5856	Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)	1981	0.0	0.0	0.0	3.3
5857	So Fine	1981	0.0	0.0	2.9	1.8
5858	Soupe aux Choux, La	1981	0.0	0.0	0.0	3.1
5859	Southern Comfort	1981	6.7	0.0	3.5	3.4
5860	Sphinx	1981	0.0	0.0	0.0	2.9
5861	Tales of Ordinary Madness (Storie di Ordinaria Follia)	1981	0.0	0.0	0.0	3.3
5862	Student Bodies	1981	3.2	0.0	0.0	2.7
5863	Take This Job and Shove It	1981	0.0	0.0	0.0	2.6
5864	Tarzan, the Ape Man	1981	7.8	0.0	0.0	2.0
5865	Tattoo	1981	6.5	6.6	3.4	2.8
5866	They All Laughed	1981	5.2	0.0	0.0	3.1
5867	Thief	1981	8.1	0.0	3.6	3.7
5868	This Is Elvis	1981	0.0	0.0	0.0	3.3
5869	True Confessions	1981	7.5	0.0	3.3	3.5
5870	Revolution #9	2001	6.5	6.0	3.3	2.8
5871	Better Housekeeping (a.k.a. Good Housekeeping)	2000	\N	\N	\N	1.8
5872	Die Another Day	2002	6.1	5.6	3.1	3.2
5873	Emperor's Club, The	2002	5.8	5.7	3.3	3.4
5874	Friday After Next	2002	4.1	4.5	3.3	2.7
5875	Personal Velocity	2002	6.5	7.3	3.4	3.4
5876	Quiet American, The	2002	7.7	8.0	3.5	3.8
5878	Talk to Her (Hable con Ella)	2002	0.0	0.0	0.0	4.0
5879	Adam Sandler's 8 Crazy Nights	2002	3.1	3.3	3.1	2.4
5880	Extreme Ops	2002	2.9	3.3	2.6	1.9
5881	Solaris	2002	8.3	8.2	4.1	3.1
5882	Treasure Planet	2002	6.5	6.5	3.1	3.3
5883	They	2002	4.2	3.9	2.6	2.3
5884	Chopper Chicks in Zombietown	1989	0.0	0.0	0.0	2.4
5885	What to Do in Case of Fire (Was Tun, Wenn's Brennt?)	2002	5.6	5.5	4.0	3.4
5886	I Love You Too (Ik ook Van Jou)	2001	0.0	0.0	0.0	1.8
5887	Another You	1991	3.0	0.0	0.0	2.3
5888	Brat (a.k.a. Brother)	1997	8.0	8.1	3.4	3.5
5889	Cruel Romance, A (Zhestokij Romans)	1984	\N	\N	\N	3.6
5890	Elling	2001	7.1	7.3	4.1	3.8
5891	I Spit on Your Grave (a.k.a. Day of the Woman)	1978	4.9	0.0	0.0	2.4
5892	Island at the Top of the World, The	1974	0.0	0.0	0.0	2.8
5893	Last Seduction, The	1994	7.8	7.9	3.6	3.8
5894	Last Seduction II, The	1999	\N	\N	\N	1.5
5895	Making Contact (a.k.a. Joey)	1985	6.8	6.5	3.1	2.1
