movie_id,director_name
5492,Leslie H. Martinson
5493,Gordon Douglas
5494,Luchino Visconti
5495,Joseph Losey
5496,Luchino Visconti
5497,Daniel Mann
5498,Akira Kurosawa
5499,Michael Curtiz
5500,Jim Abrahams
5501,Perry Andelin Blake
5502,M. Night Shyamalan
5503,Gabriele Muccino
5504,Robert Rodriguez
5505,Busi Cortes
5506,Clint Eastwood
5507,Rob Cohen
5508,Michael Winterbottom
5509,Nick Broomfield
5510,Jesse Peretz
5511,Georg Wilhelm Pabst
5512,Babak Payami
5513,David Raynr
5514,Stanley Kwan
5515,Roy Andersson
5516,Jacques Audiard
5517,Claude Chabrol
5518,Bertrand Blier
5519,William A. Graham
5520,Bernard Rapp
5521,John G. Avildsen
5522,Norman Jewison
5523,Ron Underwood
5524,John McKay
5525,Sandra Nettelbeck
5526,Ki-duk Kim
5527,Joel Bergvall
5528,Alberto Simone
5529,Reginald Hudlin
5530,Andrew Niccol
5531,Walter Hill
5532,Julie Davis
5533,Mark Medoff
5534,Jonathan Darby
5535,Anne Fontaine
5537,Raja Amari
5538,Arna Selznick
5539,Dale Schott
5540,Desmond Davis
5541,Jim Abrahams
5542,Terence H. Winkless
5543,James A. Contner
5544,Nicholas Meyer
5545,Boris Petroff
5546,Jim Wynorski
5547,Deepa Mehta
5548,Paul Mazursky
5549,Don Siegel
5550,Robert D. Webb
5551,Lew Landers
5552,Terence Fisher
5553,John Badham
5554,Philip Dunne
5555,Michael Wadleigh
5556,William Malone
5557,Melanie Mayron
5558,Kantz
5559,Vicente Aranda
5560,Rene Clair
5561,Herbert Ross
5562,Stephen Norrington
5563,Michael Caton-Jones
5564,John Polson
5567,Anya Camilleri
5568,Amy Heckerling
5569,Dennis Iliadis
5570,Alejandro Amenabar
5572,Kevin Rodney Sullivan
5573,Bruce McCulloch
5574,Corey Yuen
5575,Claude Miller
5576,Diane Kurys
5577,Burr Steers
5580,Patrick Hasburgh
5581,Alan Alda
5582,Thom Eberhardt
5583,Jean Yarbrough
5584,John R. Cherry III
5585,John R. Cherry III
5586,John Frankenheimer
5587,Martin Weisz
5588,Alexandre Aja
5589,Nancy Meckler
5590,Michael Campus
5591,Franco Amurri
5592,Bob Dahlin
5593,Jack Smight
5595,Ken Wiederhorn
5596,Patrick Read Johnson
5597,Burt Kennedy
5598,Neal Israel
5599,F.W. Murnau
5600,Kon Ichikawa
5601,Clarence Brown
5602,Joel Coen
5603,Charles Crichton
5604,Alexander Mackendrick
5605,Lynne Ramsay
5606,Brian Yuzna
5607,Juan Jose Campanella
5608,Oliver Hirschbiegel
5609,Wych Kaosayananda
5610,Bob Dolman
5611,Shekhar Kapur
5612,Luis Mandoki
5613,Francois Ozon
5614,Ferzan Ozpetek
5615,Ericson Core
5616,Gil Cates Jr.
5617,Steven Shainberg
5618,Hayao Miyazaki
5619,Eugene Jarecki
5620,Andy Tennant
5621,Kevin Donovan
5622,Tim Burton
5623,Eriq La Salle
5624,Ken Loach
5625,Brad Silberling
5626,Amir Mann
5627,Chris Eyre
5628,Gerard Krawczyk
5629,Phil Vischer
5630,Brett Ratner
5631,Edoardo Ponti
5632,Paul Greengrass
5633,Tom Tykwer
5634,Anthony Arkin
5635,George Hickenlooper
5636,Anthony Russo
5637,David O. Russell
5638,Ishiro Honda
5639,Kevin Reynolds
5640,Ishiro Honda
5641,Charlie S. Chaplin
5642,Harold Becker
5643,Godfrey Reggio
5644,Sam Wood
5645,Peter Bogdanovich
5646,Stephen Frears
5647,John R. Cherry III
5648,John R. Cherry
5649,Terence Fisher
5650,Dave Thomas
5651,Arthur Lubin
5652,Nicole Conn
5653,Takashi Miike
5654,Nello Rossati
5655,Tony Scott
5656,Henry Jaglom
5657,Franco Amurri
5658,Sidney Poitier
5659,Anthony Pelissier
5660,Bryan Forbes
5661,Buzz Kulik
5662,David Steinberg
5663,Frank Marshall
5664,Rick Famuyiwa
5665,Brian Koppelman
5666,Roger Avary
5667,Jay Russell
5668,Peter Kosminsky
5669,Michael Moore
5670,Christian Charles
5671,Philippe de Broca
5672,Jim Malone
5673,Paul Thomas Anderson
5675,Guy Ritchie
5676,Catherine Jelski
5677,Stephen Gaghan
5678,Ronny Yu
5679,Gore Verbinski
5680,Paul Schrader
5681,Julie Gavras
5682,Tim Blake Nelson
5683,Gary J. Tunnicliffe
5684,Godfrey Reggio
5685,Patricia Cardoso
5686,Aleksandr Sokurov
5687,Jae-eun Jeong
5688,Hilary Birmingham
5689,Robert Benton
5690,Isao Takahata
5691,Adam Marcus
5692,Michael Winner
5693,John Badham
5694,William Brent Bell
5695,Peter Sykes
5696,James Bridges
5697,Roger Spottiswoode
5698,Allan Moyle
5699,William Wiard
5700,Alberto De Martino
5701,Robert Downey Sr.
5702,James Goldstone
5703,Gary Weis
5705,Robert Greenwald
5706,Robert Aldrich
5707,Sydney Pollack
5708,Basil Dearden
5709,Michael Traeger
5710,Steno
5711,Margarethe von Trotta
5712,Brian DePalma
5714,Caroline Thompson
5715,Ethan Coen
5716,Eric Bress
5717,Umberto Lenzi
5718,Michael Schultz
5719,Clive Donner
5720,Sergio Corbucci
5721,Jeremy Kagan
5722,Buster Keaton
5723,Michael Apted
5724,Bruce Kimmel
5725,Andrzej Wajda
5726,Gary Sherman
5727,Wes Craven
5728,Peter R. Hunt
5729,Franco Zeffirelli
5730,Menahem Golan
5731,Sidney Furie
5732,Richard Marquand
5733,John Hough
5734,John Alan Schwartz
5735,John Alan Schwartz
5736,John Alan Schwartz
5737,Conan Le Cilaire
5738,John Alan Schwartz
5739,John Alan Schwartz
5740,John Alan Schwartz
5741,Francois Truffaut
5742,Ronald Neame
5743,Daniel Petrie
5744,Arthur Penn
5745,Rainer Werner Fassbinder
5746,Brian D Clark
5747,Peter Weir
5748,Laird M. Malamed
5749,Siu-Tung Ching
5750,Jeremy Joe Kronsberg
5751,Geoff Murphy
5752,Bill Forsyth
5753,Hans Iveberg
5754,Stuart Rosenberg
5755,J. Lee Thompson
5756,Allan Arkush
5759,Lou Adler
5760,Just Jaeckin
5761,William A. Fraker
5762,Rainer Werner Fassbinder
5763,Rainer Werner Fassbinder
5764,Michael Crichton
5765,Friz Freleng
5766,Tibor Takacs
5767,Stanislaw Bareja
5768,Ken Shapiro
5769,Albert Brooks
5770,Abel Ferrara
5771,Patrick Lussier
5772,Louis Malle
5773,Neil LaBute
5774,Joel M. Reed
5775,Ronald F. Maxwell
5776,Glenn Jordan
5777,Herbert Ross
5778,Bob Rafelson
5779,James Cameron
5780,John Waters
5781,Alan Myerson
5782,Georges Lautner
5783,Amy Ziering Kofman
5784,Steve Beck
5785,Jeff Tremaine
5786,Charles Stone III
5787,Jonathan Demme
5788,Mike Leigh
5789,Stefan Ruzowitzky
5790,Ventura Pons
5791,Julie Taymor
5792,Dylan Kidd
5793,Rich Christiano
5794,Claire Denis
5795,Robert Aldrich
5796,Martin Campbell
5797,Neil Jordan
5798,Jeff Daniels
5799,Otto Preminger
5800,Richard Quine
5801,Norman Jewison
5802,George Roy Hill
5803,Steven Shainberg
5804,Michael Lembeck
5806,Samira Makhmalbaf
5807,Peter Mattei
5808,Kathryn Bigelow
5809,Brian DePalma
5810,Curtis Hanson
5811,Nils Tavernier
5812,Todd Haynes
5813,Pascale Bailly
5814,Tom Rice
5815,Art Camacho
5816,Chris Columbus
5817,Atom Egoyan
5818,Carlos Carrera
5819,Neil Burger
5820,Paul Justman
5821,Jeong-hyang Lee
5822,Alex de la Iglesia
5823,Robert Harmon
5824,Kari Skogland
5825,Emeric Pressburger
5826,John Ford
5828,John Sturges
5829,Paul Gross
5830,Cy Endfield
5831,Laurence Malkin
5832,Bill Corcoran
5833,Neil Marshall
5834,Guy Hamilton
5835,Kjell Grede
5836,Melville Shavelson
5837,Paul Bales
5838,Claude Chabrol
5839,Yves Robert
5840,Yves Robert
5841,William A. Graham
5842,Bertrand Blier
5843,Daniel Petrie Jr
5844,Joseph Zito
5845,Roger Spottiswoode
5846,Jack Fisk
5847,Milos Forman
5848,George Cukor
5849,Massimo Troisi
5851,Alan J. Pakula
5852,Howard R. Cohen
5853,David Cronenberg
5854,Burt Reynolds
5855,Jim Sharman
5856,Emir Kusturica
5857,Andrew Bergman
5858,Jean Girault
5859,Walter Hill
5860,Franklin J. Schaffner
5861,Marco Ferreri
5862,Joe Flood
5863,Gus Trikonis
5864,W.S. Van Dyke
5865,Robert Schwentke
5866,Peter Bogdanovich
5867,Raoul Walsh
5868,John Carpenter
5869,Ulu Grosbard
5870,Tim McCann
5872,Lee Tamahori
5873,Michael Hoffman
5874,Marcus Raboy
5875,Rebecca Miller
5876,Phillip Noyce
5878,Jesse Moss
5879,Seth Kearsley
5880,Christian Duguay
5881,Andrei Tarkovsky
5882,John Musker
5883,Robert Harmon
5884,Dan Hoskins
5885,Gregor Schnitzler
5886,Ruud van Hemert
5887,Maurice Phillips
5888,Larry Charles
5889,Eldar Ryazanov
5890,Petter Naess
5891,Meir Zarchi
5892,Robert Stevenson
5893,John Dahl
5895,Robert Zemeckis
5896,Allan Moyle
5897,Roland Emmerich
5898,Albert Pyun
5899,Cy Endfield
5900,Harold Ramis
5901,Franc Reyes
5902,Spike Jonze
5903,Kurt Wimmer
5906,Bertrand Tavernier
5907,Tyler Perry
5909,Takashi Miike
5910,Claude Lelouch
5911,Derek Burbidge
5912,Juliusz Machulski
5913,Jonas Cornell
5914,Errol Morris
5915,John Huston
5916,John Badham
5917,Luis Valdez
5918,Uwe Boll
5919,Paul Ziller
5921,Tim Burstall
5922,Pietro Francisci
5923,Arthur Hiller
5924,Fred Schepisi
5925,Philippe Mora
5926,P.J. Hogan
5927,Colin Higgins
5928,Tony Richardson
5929,Claude Pinoteau
5930,Richard Loncraine
5931,Lindsay Anderson
5932,Les Blank
5933,David S. Ward
5935,Mark L. Lester
5936,Robert Allman
5937,Andrzej Wajda
5938,Sidney Lumet
5939,Cetin Inanc
5940,Paul Bartel
5941,Charles Stone
5942,Tom Brady
5943,Wayne Wang
5944,Stuart Baird
5945,Alexander Payne
5946,Achero Manas
5947,Bruce Beresford
5949,Juan Carlos Fresnadillo
5950,Frank Whaley
5951,Lynne Ramsay
5952,Peter Jackson
5953,Wen Jiang
5954,Spike Lee
5955,Denzel Washington
5956,Martin Scorsese
5957,Marc Lawrence
5958,Cathy Malkasian
5959,Joe Carnahan
5960,Curtis Hanson
5961,Kathryn Bigelow
5962,Uli Edel
5963,William Wyler
5964,Nick Love
5965,Director Ridley Scott
5966,Gerd Oswald
5968,George Armitage
5969,Howard Zieff
5970,Howard Zieff
5971,Hayao Miyazaki
5972,Norman Panama
5973,Josh Becker
5974,Raoul Walsh
5975,King Vidor
5976,Bobcat Goldthwait
5977,Carl Reiner
5978,Simon Langton
5979,Roger Corman
5980,Dale Stelly
5981,Freddie Francis
5982,Arnaud Desplechin
5983,William Cameron Menzies
5984,Just Jaeckin
5985,Santosh Sivan
5986,John Huston
5987,Ray Burdis
5988,Thomas Michael Donnelly
5989,Steven Spielberg
5990,Ben Sharpsteen
5991,Rob Marshall
5992,Stephen Daldry
5993,Menno Meyjes
5994,Doug McGrath
5995,Roman Polanski
5996,Nicolas Cage
5997,Richard Whorf
5998,Robert Parrish
5999,Michael Coldewey
6000,Ruggero Deodato
6001,Martin Scorsese
6002,Todd Louiso
6003,George Clooney
6004,Manoel de Oliveira
6005,C.B. Harding
6006,Meghna Gulzar
6007,Steve Guttenberg
6008,Jean-Pierre Dardenne
6009,Takashi Miike
6010,Tom DiCillo
6011,David Anspaugh
6012,Chris Koch
6013,Lee Rose
6014,Dennis Dugan
6015,Feng Xiaogang
6016,Fernando Meirelles
6017,Elia Suleiman
6018,Ole Christian Madsen
6019,Elio Petri
6020,George Stevens
6021,Wim Wenders
6022,Edward James Olmos
6023,Jean-Luc Godard
6024,Peyton Reed
6025,Tamra Davis
6026,Romuald Karmakar
6027,Nancy Savoca
6029,Richard Thorpe
6030,Norman Taurog
6031,Douglas Sirk
6032,George Roy Hill
6033,Jonathan Wacks
6035,Julien Duvivier
6036,David Greenwalt
6037,Randal Kleiser
6038,Jon Amiel
6039,Gene Wilder
6040,Jonathan Liebesman
6041,Costa-Gavras
6042,Othmar Schmiderer
6043,Martina Kudlacek
6044,Blake Edwards
6045,Kantz
6047,John Cromwell
6048,Mervyn LeRoy
6049,John Madden
6050,Gus Van Sant
6051,Perry Henzell
6052,Norman Tokar
6053,Michael Schultz
6054,James Neilson
6055,Leon Ichaso
6056,Tony Giglio
6057,Reggie Rock Bythewood
6058,David R. Ellis
6059,Roger Donaldson
6060,Daisy von Scherler Mayer
6061,Amos Gitai
6062,Keith Fulton
6063,Lucky McKee
6064,Mark Robson
6065,John Boulting
6066,Bob Clark (III)
6067,Thaddeus O'Sullivan
6068,Kristoffer Tabori
6070,Ryu Murakami
6072,Claude Chabrol
6073,Elio Petri
6074,Andrew Bergman
6075,Hans Alfredson
6076,Michael Apted
6077,Guy Hamilton
6078,Clint Eastwood
6079,Fred Zinnemann
6080,James Fargo
6081,Tony Aboyantz
6082,Phillip Borsos
6083,Wim Wenders
6084,Clint Eastwood
6086,Richard T. Heffron
6087,Eric Till
6088,Jerry Belson
6089,Mikael Ekman
6090,Robert Mulligan
6091,Pedro Almodovar
6092,Boaz Davidson
6093,Jules Bass
6094,Slava Tsukerman
6095,Jackie Chan
6096,Arthur Hiller
6097,Lucio Fulci
6099,Hal Needham
6100,Woody Allen
6101,Ron Howard
6102,Roland Joffe
6103,Frank Perry
6104,Terry Hughes
6106,Charlton Heston
6107,Paolo Taviani
6108,Ettore Scola
6109,Francis Ford Coppola
6110,Alfred Sole
6111,Stuart Gillard
6112,Dave Diamond
6113,Jean-Luc Godard
6114,W. Scott Peake
6115,Robert Towne
6116,Gore Verbinski
6117,Michael Blakemore
6118,Krzysztof Kieslowski
6119,Jean-Marie Poire
6120,Larry Cohen
6121,Rainer Werner Fassbinder
6122,Joe Layton
6123,Chris Marker
6124,Pierre De Moro
6125,Julien Temple
6126,Rainer Werner Fassbinder
6127,Alan Parker
6128,Alain Berberian
6129,Tony Bill
6130,Paul W.S. Anderson
6131,Michael Pressman
6132,Lucio Fulci
6133,Wim Wenders
6134,Gillian Armstrong
6135,Robert Benton
6137,Stephen Weeks
6138,Nick Castle
6139,Derek Jarman
6140,Dario Argento
6141,Bruce Campbell
6142,Tom Kennedy
6143,Blake Edwards
6144,Franco Zeffirelli
6145,Jim Gillespie
6146,Joan Micklin Silver
6147,Michael Verhoeven
6148,Samuel Fuller
6149,Ian Sharp
6150,Richard Brooks I
6151,Serif Goeren
6152,Antonio Margheriti
6153,Robert J. Rosenthal
6154,Gary Hardwick
6155,Donald Petrie
6156,David Dobkin
6157,Mark Steven Johnson
6158,Steve Trenbirth
6159,David Gordon Green
6160,Lee Hirsch
6161,Kwon-taek Im
6162,Cameron Crowe
6163,Laetitia Colombani
6164,John Luessenhop
6166,Nick Castle
6167,Mick Garris
6168,J. Lee Thompson
6169,Robert Dalva
6170,Carroll Ballard
6172,Charles Chaplin
6173,Mike Newell
6174,J. Lee Thompson
6175,J. Lee Thompson
6176,Richard Fleischer
6177,J. Lee Thompson
6178,Guy Green
6179,Mike Hodges
6180,Larry Cohen
6181,John Huston
6182,Norman Jewison
6183,Michael Gordon
6184,Nicolas Roeg
6185,Ron Shelton
6186,Ronald F. Maxwell
6187,Alan Parker
6188,Todd Phillips
6190,Tom Hunsinger
6191,Ken Loach
6192,Susanne Bier
6193,"Gregory ""Mars"" Martin"
6194,Michael Petroni (II)
6195,Mark Moskowitz
6196,Andrzej Bartkowiak
6197,David Cronenberg
6198,Martin Bell
6199,Matthew Irmas
6200,Nicolas Roeg
6201,Trevor Nunn
6202,Dover Koshashvili
6203,Mel Brooks
6204,Robert Townsend
6205,Danny Huston
6206,Peter Weir
6207,Alex Smith
6208,Tom Graeff
6209,Jeffrey Reiner
6210,Tae-gyun Kim
6211,Kevin Lima
6212,Adam Shankman
6213,Antoine Fuqua
6214,Gaspar Noe
6215,Lisa Cholodenko
6216,Caroline Link
6217,Rose Troche
6218,Gurinder Chadha
6219,William Friedkin
6220,Glen Morgan
6221,Susan Seidelman
6222,Erik Skjoldbjaerg
6223,Jonas Akerlund
6224,Rakhshan Bani Etemad
6225,Nicholas Ray
6226,Volker Schloendorff
6228,George Stevens
6229,Monte Hellman
6230,John D. Hancock
6231,Valentine Davies
6232,James Hill
6233,George Cukor
6234,Sidney Lumet
6235,Agnieszka Holland
6236,Robert Mulligan
6237,Anthony Mann
6238,Peter Weir
6239,Eric Brevig
6240,Heywood Gould
6241,Eric Rohmer
6242,Law Chun Lone
6243,Hideo Nakata
6244,Mira Nair
6245,Bob Fosse
6246,Robert M. Young
6247,Karen Everett
6248,Carlos Reygadas Barquin
6249,Mort Nathan
6250,Ed Radtke
6251,Francis Glebas
6252,Bruno Barreto
6254,Leo McCarey
6255,Daniel G. Karslake
6256,Pupi Avati
6257,Vilgot Sjoeman
6258,Robert Bresson
6259,Michael Mayer (VI)
6260,Bruce Beresford
6261,Carroll Ballard
6262,Hongwei Wang
6263,John McTiernan
6264,Jon Amiel
6265,Chris Rock
6266,Dennie Gordon
6267,Robert Duvall
6268,Peter Sollett
6269,David Teboul
6270,Akira Kurosawa
6271,Francois Truffaut
6272,Tim Blake Nelson
6273,Nicholas Ray
6274,Michael Crichton
6275,Daniel Petrie Sr
6276,Edward Ludwig
6277,William Richert
6278,Damian Pettigrew
6279,Neil Jordan
6280,F. Gary Gray
6281,Joel Schumacher
6282,Josee Dayan
6283,Shinichiro Watanabe
6284,George Gallo
6285,Ed Solomon
6286,Aki Kaurismaki
6287,Peter Segal
6288,Justin Lin
6289,James Cameron
6290,Rob Zombie
6291,Lukas Moodysson
6292,Wiebke von Carolsfeld
6293,Austin Chick
6294,Paul Hunter
6295,Linda Mendoza
6296,Christopher Guest
6297,Andrew Davis
6298,John Whitesell
6299,Jacques Perrin
6300,Anders Thomas Jensen
6301,Sam Peckinpah
6302,Bert I. Gordon
6303,Mikael Salomon
6304,John Flynn
6305,Francois Truffaut
6306,Sam Jones
6307,John Frankenheimer
6308,Ivan Reitman
6309,Arthur Hiller
6310,Henry Winkler
6311,Mitch Davis
6312,Malcolm Mowbray
6313,Carl Reiner
6314,Herbert Ross
6315,Michael Ritchie
6316,Sidney Lumet
6317,Philippe de Broca
6318,Jerry Rees
6319,Gerard Lauzier
6320,Paul Mazursky
6321,Kevin Rodney Sullivan
6322,James Foley
6323,James Mangold
6324,Fred Schepisi
6325,Rick de Oliveira
6326,Matt Dillon
6327,Richard LaGravenese
6328,Andrey Konchalovskiy
6329,Jordan Melamed
6330,Daniel Algrant
6331,Alfred Hitchcock
6332,Jim Fall
6333,Bryan Singer
6334,Karen Moncrieff
6335,John Malkovich
6336,Bahman Ghobadi
6337,Richard Kwietniowski
6338,Steve Carr
6339,Patrice Leconte
6340,Chris Hegedus
6341,Neil LaBute
6342,Todd Phillips
6343,Alfredo De Villa
6344,Baltasar Kormakur
6345,Richard Attenborough
6346,Julien Temple
6347,Stan Lathan
6348,Sam Firstenberg
6349,Joel Silberg
6350,Hayao Miyazaki
6351,Mira Nair
6352,Joel Silberg
6353,Alan Rudolph
6354,Edward Dmytryk
6355,George Cukor
6356,John Sturges
6357,Charles Walters
6358,George Sidney
6365,Andy Wachowski
6366,Guy Maddin
6367,Tamas Sas
6368,Angela Christlieb
6369,Kristen Coury
6370,Cedric Klapisch
6371,Jim Malone
6373,Tom Shadyac
6374,Andrew Fleming
6375,AJ Schnack
6376,Emanuele Crialese
6377,Andrew Stanton
6378,F. Gary Gray
6379,Rob Schmidt
6380,Andrew Jarecki
6382,Kaige Chen
6383,John Singleton
6384,Peter Sehr
6385,Niki Caro
6386,Henry Hathaway
6387,John Woo
6388,Gillies MacKinnon
6390,Rouben Mamoulian
6391,Norman Tokar
6392,Elliot Silverstein
6394,George Sherman
6395,Clyde Bruckman
6396,Francis Ford Coppola
6397,Marcel Carne
6398,Lee H. Katzin
6400,Jean-Xavier de Lestrade
6401,Howard Hawks
6402,John Polson
6403,Frank Perry
6404,Federico Fellini
6405,Fraser Clarke Heston
6406,Dario Argento
6407,Charles Walters
6408,Jamie Uys
6409,Anthony Mann
6410,Michael Schultz
6411,Robert Mulligan
6412,George Marshall
6413,Sydney Pollack
6414,Abe Levitow
6415,Federico Fellini
6416,Bryan Forbes
6417,Christian Duguay
6419,James Ivory
6421,Andrew V. McLaglen
6422,Andrew V. McLaglen
6423,Barnet Kellman
6424,John Landis
6425,Randall Miller
6426,Anthony Mann
6427,Catherine Morshead
6428,Don Siegel
6429,Anthony Mann
6430,D.A. Pennebaker
6431,Raoul Walsh
6432,Vincente Minnelli
6433,Dziga Vertov
6434,Raoul Walsh
6435,George Waggner
6436,Michael Caton-Jones
6437,Henry Hathaway
6438,Walter Grauman
6439,George Lucas
6440,Joel Coen
6441,Guy Hamilton
6442,Fernando Trueba
6443,Raoul Walsh
6445,Richard Franklin
6446,Michael Curtiz
6447,Ralph Nelson
6448,John Moore
6449,Mark Robson
6450,John Huston
6451,Peter Yates
6452,Martin Ritt
6453,Robert J. Flaherty
6454,Costa-Gavras
6455,Henry Hathaway
6456,Claude Chabrol
6457,Lewis Gilbert
6458,John Guillermin
6459,Henry Hathaway
6460,Orson Welles
6461,Clint Eastwood
6462,Andrew V. McLaglen
6463,Steve Yeager
6464,Brian Robbins
6465,Derek Jarman
6466,Mira Nair
6467,Henri-Georges Clouzot
6468,Sidney Lumet
6469,Andrew V. McLaglen
6470,Andrew V. McLaglen
6471,David Drury
6472,Wayne Wang
6473,Bob Swaim
6474,Francesco Rosi
6475,Donald Petrie
6476,Billy Ray
6477,Henry King
6478,John Huston
6479,Lucas Reiner
6480,George Roy Hill
6481,Matt Williams
6482,Troy Miller
6483,Robert Iscove
6484,Ron Shelton
6485,John Eng
6486,Scott Roberts
6487,Thaddeus O'Sullivan
6488,Daniele Thompson
6489,Bryan Lewis
6490,Eric Eason
6491,Phillip Rhee
6492,Pavel Lungin
6493,Rob Reiner
6494,Jed Weintrob
6495,Blake Edwards
6496,Mariano Barroso
6497,Rene Clement
6498,Peter Yates
6499,D.W. Griffith
6500,Alan Gibson
6502,Danny Boyle
6503,McG
6504,Monica Stambrini
6505,Jonathan Wacks
6506,Johnny To
6507,Habib Azar
6508,Roger Donaldson
6509,Rainer Werner Fassbinder
6510,Michael Steinberg
6511,Spencer Williams
6512,Jack Cardiff
6513,John Cromwell
6514,Clark L. Paylow
6515,Fritz Lang
6516,Don Bluth
6517,Chris Noonan
6518,John Milius
6519,Dean Parisot
6520,Zoran Janjic
6521,Howard Zieff
6522,Howard Hawks
6523,Fred Schepisi
6524,Jules Dassin
6525,Nora Ephron
6526,Akira Kurosawa
6527,George Sidney II
6528,Bud Yorkin
6529,Dean Murphy
6530,Roman Polanski
6531,Leslie Megahey
6532,Irvin Kershner
6533,Peter Bogdanovich
6534,Louis Leterrier
6535,Charles Herman-Wurmfeld
6536,Patrick Gilmore (III)
6537,Jonathan Mostow
6538,Francois Ozon
6539,Gore Verbinski
6540,Karim Ainouz
6541,Stephen Norrington
6542,Aleksandr Rogozhkin
6543,Eitan Gorlin
6544,Claude Berri
6545,Tim Fywell
6546,Juan Luis Iborra
6547,Michael Polish
6548,Michael Bay
6549,Clare Kilner
6550,Peter Howitt
6551,Jordan Susman
6552,Stephen Frears
6553,Matteo Garrone
6554,Alex Proyas
6555,Lucas Belvaux
6556,Kei Kumai
6557,Walt Becker
6558,John Hughes
6559,Duwayne Dunham
6560,Bob Clark (III)
6561,Jack Arnold
6562,Delmer Daves
6563,Larry Charles
6564,Jan de Bont
6565,Manny Nathan Hahn
6566,Robert Rodriguez
6567,Gregor Jordan
6568,Todd Graff
6569,Mike Figgis
6570,Antonio Serrano
6571,Fernando Leon de Aranoa
6572,Gavin Grazer
6573,Billy Wilder
6574,Duncan Gibbins
6575,Helen Stickler
6576,Richard Lester
6577,Albert Pyun
6578,Billy Wilder
6579,Billy Wilder
6580,Sandra Werneck
6581,Billy Wilder
6582,Guy Hamilton
6583,David Webb Peoples
6584,Woody Allen
6585,Joseph Sargent
6586,Jesse Dylan
6587,Martin Brest
6588,Claude Lelouch
6590,Craig Ferguson
6591,Peter Mullan
6592,Alan Rudolph
6593,Mark Waters (VIII)
6595,Clark Johnson
6596,James Ivory
6597,Shinsuke Sato
6598,Dana Brown
6599,Pier Paolo Pasolini
6600,Arthur Borman
6601,Barry Sonnenfeld
6602,Frank Henenlotter
6603,Krzysztof Kieslowski
6604,Pier Paolo Pasolini
6605,Arthur Hiller
6607,Lewis Milestone
6608,Karl Slovin
6609,Pier Paolo Pasolini
6610,Leonard Kastle
6611,Vittorio De Sica
6612,John Badham
6613,Mike Nichols
6614,Lawrence Kasdan
6615,Ronny Yu
6616,Casey La Scala
6617,Kevin Costner
6618,Stephen Chow
6619,Boaz Yakin
6620,Shari Springer Berman
6622,Delphine Gleize
6623,Dan Ireland
6624,Harald Zwart
6625,Jonathan Prince
6626,Bill Duke
6627,Lynn Roth
6628,Peter Markle
6629,Jaume Collet-Serra
6630,Mark Robson
6631,John Lafia
6633,Gabriel Axel
6634,Gonzalo Suarez
6635,Damian Harris
6636,Rob Reiner
6637,David Winters
6638,Peter Markle
6639,Terence Young
6641,Michael Haneke
6642,Mark L. Lester
6643,Yasujiro Ozu
6644,Eric Rohmer
6645,George Lucas
6646,Russ Meyer
6647,Sherman Alexie
6648,Kwon-taek Im
6649,Ronald Neame
6650,Robert Hamer
6651,Edward Burns
6652,John Sturges
6653,Michael Mann
6654,Ishiro Honda
6655,Ishiro Honda
6656,Bert I. Gordon
6657,Eugene Lourie
6658,Kevin Lima
6659,Ron Underwood
6660,Michael Powell
6661,Michael Apted
6662,Shawn Levy
6663,Blake Edwards
6664,Mark L. Lester
6665,Tod Browning
6666,Luis Bunuel
6667,William Gazecki
6668,Yimou Zhang
6669,Akira Kurosawa
6670,James Robinson
6671,Jane Campion
6672,Christian Frei
6673,Carlos Saura
6674,Anand Patwardhan
6675,Andre Techine
6676,Michael Apted
6678,Volker Schloendorff
6679,J.T.S. Moore
6680,Julia Query
6681,Jeremy Thomas
6682,Alastair Fothergill
6683,Tony Scott
6684,Luchino Visconti
6685,Richard Benjamin
6686,Gordon Chan
6687,David Zucker
6688,Vladimir Michalek
6689,Efram Potelle
6690,Agustin Diaz Yanes
6691,Robert Towne
6692,Helen Stickler
6693,Gabriel Baur
6694,Diego Lerman
6695,Victor Salva
6696,Deepa Mehta
6697,Neema Barnette
6698,Alan Hruska
6699,Shane Meadows
6700,Emilio Martinez Lazaro
6701,Bryan Gunnar Cole
6702,Sam Weisman
6703,Ted Kotcheff
6704,Paul F. Ryan
6705,Fenton Bailey
6706,Michael Edwards
6707,Eli Roth
6708,Director Ridley Scott
6709,Robert Rodriguez
6710,Greg Pritikin
6711,Sofia Coppola
6712,Everett Lewis
6713,Satoshi Kon
6714,Corey Yuen
6715,Tony Randel
6716,Peter Bogdanovich
6717,Doris Doerrie
6718,Jeff Kanew
6719,Larry Peerce
6720,Bruce A. Evans
6721,Hark Tsui
6722,Hark Tsui
6723,Hark Tsui
6724,Peter Bogdanovich
6725,Michael Schultz
6726,Bille August
6727,Peter Bogdanovich
6728,George Englund
6729,James Ivory
6730,Sam Peckinpah
6731,George A. Romero
6732,Gene Kelly
6733,Manoel de Oliveira
6734,John Carpenter
6735,Ari Libsker
6736,Gregory Dark
6737,Jeff Daniels
6738,Vittorio De Sica
6739,Hal Walker
6740,Matthew Robbins
6741,Larry Cohen
6742,Tibor Takacs
6743,Wolfgang Reitherman
6744,Howard Storm
6745,Michael Gottlieb
6746,Jeff Lieberman
6747,Stephen Sommers
6748,David Cronenberg
6749,George Scribner
